Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s,Label,asimetria_de_trafico
3520858,5,1,44.87542525,1.704130073,BENIGN,0.6666666666666666
4,2,0,3000000.0,500000.0,BENIGN,1.0
4024829,1,2,0.0,0.745373282,BENIGN,0.3333333333333333
5006404,1,3,6.192069198,0.798976671,BENIGN,0.5
4942446,1,2,0.0,0.606986905,BENIGN,0.3333333333333333
5080229,1,3,6.10208713,0.787366081,BENIGN,0.5
4910442,1,2,0.0,0.610942966,BENIGN,0.3333333333333333
4920527,1,2,0.0,0.609690791,BENIGN,0.3333333333333333
4984505,1,3,6.219273529,0.802486907,BENIGN,0.5
4984564,1,3,6.219199914,0.802477408,BENIGN,0.5
49920,1,1,0.0,40.06410256,BENIGN,0.0
49,2,0,0.0,40816.32653,BENIGN,1.0
161,2,0,0.0,12422.36025,BENIGN,1.0
109,2,0,0.0,18348.62385,BENIGN,1.0
242,2,0,0.0,8264.46281,BENIGN,1.0
50075,1,1,0.0,39.94008987,BENIGN,0.0
49961,1,1,0.0,40.03122435,BENIGN,0.0
50133,1,1,0.0,39.89388227,BENIGN,0.0
1804148,17,24,3269.133131,22.72540834,BENIGN,0.17073170731707318
48,2,0,770833.3333,41666.66667,BENIGN,1.0
63874054,7,2,3.7573942,0.140902282,BENIGN,0.5555555555555556
4522563,5,1,34.9359423,1.326681353,BENIGN,0.6666666666666666
1064,3,1,22556.39098,3759.398496,BENIGN,0.5
4522242,5,1,34.93842214,1.326775524,BENIGN,0.6666666666666666
4521670,5,1,34.94284191,1.326943364,BENIGN,0.6666666666666666
306,1,1,39215.68627,6535.947712,BENIGN,0.0
872,3,1,27522.93578,4587.155963,BENIGN,0.5
94224,1,1,1018.848701,21.2260146,BENIGN,0.0
37212,1,1,2579.812964,53.74610341,BENIGN,0.0
116038005,18,15,20.35539994,0.284389584,BENIGN,0.09090909090909091
116228748,23,23,157.181423,0.395771277,BENIGN,0.0
115799649,23,21,91.98646189,0.379966609,BENIGN,0.045454545454545456
207,2,2,1516908.213,19323.6715,BENIGN,0.0
319,2,2,808777.4295,12539.18495,BENIGN,0.0
50937,2,2,6164.477688,78.52837819,BENIGN,0.0
254,2,2,1236220.472,15748.0315,BENIGN,0.0
50659,2,2,5724.550425,78.95931621,BENIGN,0.0
285,2,2,821052.6316,14035.08772,BENIGN,0.0
255,2,2,1137254.902,15686.27451,BENIGN,0.0
253,2,2,1146245.059,15810.27668,BENIGN,0.0
101128,2,2,2491.891464,39.55383277,BENIGN,0.0
51047,2,2,4466.472075,78.35915921,BENIGN,0.0
271374,2,1,0.0,11.05485419,BENIGN,0.3333333333333333
269365,3,1,0.0,14.8497392,BENIGN,0.5
263653,2,1,0.0,11.37859232,BENIGN,0.3333333333333333
269882,2,1,0.0,11.1159692,BENIGN,0.3333333333333333
63021198,2,2,3.046593941,0.063470707,BENIGN,0.0
113789,2,2,2777.06984,35.15278278,BENIGN,0.0
115791754,22,13,80.67932022,0.302266775,BENIGN,0.2571428571428571
115812212,22,13,80.66506838,0.30221338,BENIGN,0.2571428571428571
29841695,15,11,223.9148949,0.871264183,BENIGN,0.15384615384615385
23537,1,1,4503.547606,84.97259634,BENIGN,0.0
24759,1,1,5492.952058,80.77870673,BENIGN,0.0
60609,1,1,2705.868765,32.99839958,BENIGN,0.0
23405,1,1,7092.501602,85.45182653,BENIGN,0.0
120792,1,1,1225.246705,16.55738791,BENIGN,0.0
59914,1,1,2520.279067,33.38117969,BENIGN,0.0
76881,1,1,2133.166842,26.01422978,BENIGN,0.0
71933,1,1,2126.979272,27.80365062,BENIGN,0.0
77608,1,1,1649.314504,25.77053912,BENIGN,0.0
82493,1,1,1624.38025,24.24448135,BENIGN,0.0
225547,1,1,895.6004735,8.867331421,BENIGN,0.0
63195130,2,2,5.490929443,0.063296017,BENIGN,0.0
60069,1,1,2730.193611,33.29504403,BENIGN,0.0
23604,1,1,4999.152686,84.73140146,BENIGN,0.0
23441,1,1,6185.742929,85.32059212,BENIGN,0.0
48481,1,1,3032.115674,41.25327448,BENIGN,0.0
71392,1,1,4090.094128,28.01434334,BENIGN,0.0
63041,1,1,2998.048889,31.72538507,BENIGN,0.0
136471,1,1,1897.839101,14.6551282,BENIGN,0.0
458,1,1,349344.9782,4366.812227,BENIGN,0.0
47962,1,1,3148.325758,41.69967891,BENIGN,0.0
23143,1,1,5790.087716,86.41921963,BENIGN,0.0
23424,1,1,9648.224044,85.38251366,BENIGN,0.0
49477,1,1,3294.460052,40.42282273,BENIGN,0.0
123543,1,1,2808.738658,16.18869543,BENIGN,0.0
48750,1,1,3548.717949,41.02564103,BENIGN,0.0
122269,1,1,1284.054012,16.35737595,BENIGN,0.0
98492066,3,3,5.482675122,0.060918612,BENIGN,0.0
23285,1,1,9963.495813,85.89220528,BENIGN,0.0
23032,1,1,5210.142411,86.83570684,BENIGN,0.0
49777,1,1,4821.503907,40.17919923,BENIGN,0.0
110695,1,1,1698.36036,18.0676634,BENIGN,0.0
47993,1,1,3250.474027,41.67274394,BENIGN,0.0
83410,1,1,1150.941134,23.97794029,BENIGN,0.0
23520,1,1,5867.346939,85.03401361,BENIGN,0.0
23306,1,1,9353.814468,85.81481164,BENIGN,0.0
23689,1,1,4981.21491,84.42737135,BENIGN,0.0
6839562,2,2,55.99773787,0.584832771,BENIGN,0.0
23457,1,1,4604.169331,85.26239502,BENIGN,0.0
25931,1,1,9409.586981,77.12776214,BENIGN,0.0
60440,1,1,1952.349437,33.09066843,BENIGN,0.0
46421,1,1,3295.922104,43.08394907,BENIGN,0.0
46385,1,1,4247.062628,43.11738709,BENIGN,0.0
60198,1,1,2707.731154,33.22369514,BENIGN,0.0
92446,1,1,2812.452675,21.63425135,BENIGN,0.0
23922,1,1,7357.244378,83.60504975,BENIGN,0.0
23345,1,1,8053.116299,85.67144999,BENIGN,0.0
23762,1,1,7490.95194,84.16799933,BENIGN,0.0
60370,1,1,1987.742256,33.1290376,BENIGN,0.0
16877560,2,2,25.18136508,0.237001083,BENIGN,0.0
30793,1,1,4968.661709,64.94982626,BENIGN,0.0
50907205,3,3,12.23795335,0.117861509,BENIGN,0.0
76320,1,1,1467.505241,26.20545073,BENIGN,0.0
60992,1,1,2983.997901,32.79118573,BENIGN,0.0
48338,1,1,2979.022715,41.37531549,BENIGN,0.0
5254984,2,2,81.63678519,0.761182146,BENIGN,0.0
23563,1,1,4668.33595,84.87883546,BENIGN,0.0
48951,1,1,3534.146391,40.85718371,BENIGN,0.0
139895,1,1,2080.131527,14.29643661,BENIGN,0.0
50361,1,1,3018.208534,39.71327019,BENIGN,0.0
95459,1,1,1990.383306,20.95140322,BENIGN,0.0
28722,1,1,3690.550797,69.63303391,BENIGN,0.0
23215,1,1,4738.315744,86.15119535,BENIGN,0.0
23414,1,1,7730.417699,85.4189801,BENIGN,0.0
31040,1,1,5605.670103,64.43298969,BENIGN,0.0
23422,1,1,7599.692597,85.38980446,BENIGN,0.0
54912722,2,2,7.120390062,0.072842865,BENIGN,0.0
2791073,2,2,137.2232113,1.433140588,BENIGN,0.0
23420,1,1,5807.002562,85.3970965,BENIGN,0.0
70539703,2,2,5.103508871,0.056705654,BENIGN,0.0
23406,1,1,7263.094933,85.44817568,BENIGN,0.0
70367096,2,2,4.647058335,0.05684475,BENIGN,0.0
23529,1,1,8372.646521,85.00148753,BENIGN,0.0
86782656,2,2,3.295589386,0.046092159,BENIGN,0.0
23646,1,1,8458.090163,84.58090163,BENIGN,0.0
23845,1,1,7171.314741,83.87502621,BENIGN,0.0
64313,1,1,3125.340133,31.09791178,BENIGN,0.0
168963,1,1,615.5193741,11.83691104,BENIGN,0.0
23634,1,1,9816.366252,84.623847,BENIGN,0.0
81910,1,1,1709.193017,24.4170431,BENIGN,0.0
47543,1,1,2566.098059,42.06718129,BENIGN,0.0
47785,1,1,3369.258135,41.85413833,BENIGN,0.0
128956,1,1,2031.700735,15.50916592,BENIGN,0.0
48326,1,1,3021.148036,41.38558954,BENIGN,0.0
62867219,2,2,6.18764447,0.063626164,BENIGN,0.0
566,1,1,222614.841,3533.568905,BENIGN,0.0
23461,1,1,5882.102212,85.24785815,BENIGN,0.0
279986,1,1,953.6191095,7.143214304,BENIGN,0.0
62233,1,1,3149.454469,32.13729051,BENIGN,0.0
60122,1,1,2761.052527,33.26569309,BENIGN,0.0
61215,1,1,3218.165482,32.67173078,BENIGN,0.0
58147679,2,2,6.466294209,0.068790364,BENIGN,0.0
153357,1,1,1662.786831,13.04146534,BENIGN,0.0
168759,1,1,734.7756268,11.85121979,BENIGN,0.0
9740076,2,2,30.49257521,0.410674414,BENIGN,0.0
153871,1,1,1696.226059,12.99790084,BENIGN,0.0
46556,1,1,3178.967265,42.9590171,BENIGN,0.0
60516,1,1,2247.339547,33.04911098,BENIGN,0.0
76755,1,1,2566.608039,26.0569344,BENIGN,0.0
48835,1,1,3358.247159,40.95423364,BENIGN,0.0
405,1,1,409876.5432,4938.271605,BENIGN,0.0
491,1,1,368635.4379,4073.319756,BENIGN,0.0
109665,1,1,1677.837049,18.23735923,BENIGN,0.0
25309,1,1,6914.536331,79.02327235,BENIGN,0.0
50906,1,1,2710.878875,39.28809963,BENIGN,0.0
163477,1,1,923.6773369,12.23413691,BENIGN,0.0
61496,1,1,1886.301548,32.52244048,BENIGN,0.0
47682,1,1,2139.172015,41.94454931,BENIGN,0.0
50483,1,1,2535.507002,39.61729691,BENIGN,0.0
59986,1,1,2200.513453,33.34111293,BENIGN,0.0
69489,1,1,3007.670279,28.78153377,BENIGN,0.0
60216,1,1,2125.680882,33.21376378,BENIGN,0.0
48175,1,1,5147.898287,41.51530877,BENIGN,0.0
48180,1,1,3383.146534,41.51100042,BENIGN,0.0
61544,1,1,2518.523333,32.49707526,BENIGN,0.0
58876,1,1,2904.409267,33.96969903,BENIGN,0.0
60270,1,1,2638.128422,33.18400531,BENIGN,0.0
60287,1,1,2637.384511,33.17464793,BENIGN,0.0
93196139,2,2,3.465808814,0.042920233,BENIGN,0.0
23574,1,1,7677.950284,84.83922966,BENIGN,0.0
23589,1,1,7037.178346,84.78528128,BENIGN,0.0
23753,1,1,7704.289984,84.19989054,BENIGN,0.0
182832,1,1,891.5288352,10.93900411,BENIGN,0.0
23595,1,1,10002.11909,84.76372113,BENIGN,0.0
24134,1,1,6753.957073,82.87063893,BENIGN,0.0
23875,1,1,11476.43979,83.76963351,BENIGN,0.0
46720,1,1,6100.171233,42.80821918,BENIGN,0.0
23194,1,1,7243.252565,86.22919721,BENIGN,0.0
45669072,2,2,7.357276715,0.087586628,BENIGN,0.0
23853,1,1,4443.885465,83.84689557,BENIGN,0.0
75309,1,1,3346.2136,26.55725079,BENIGN,0.0
24108,1,1,6387.921022,82.96001327,BENIGN,0.0
59827,1,1,2340.080566,33.42972237,BENIGN,0.0
23981,1,1,5337.558901,83.39935782,BENIGN,0.0
679,1,1,243004.4183,2945.5081,BENIGN,0.0
23183,1,1,7332.959496,86.27011172,BENIGN,0.0
49577793,2,2,5.647689884,0.080681284,BENIGN,0.0
46296,1,1,6026.438569,43.20027648,BENIGN,0.0
59612,1,1,3153.727437,33.55029189,BENIGN,0.0
23502,1,1,5105.94843,85.0991405,BENIGN,0.0
49306,1,1,2859.692532,40.56301464,BENIGN,0.0
47466,1,1,3707.917246,42.13542325,BENIGN,0.0
23365,1,1,6676.653114,85.59811684,BENIGN,0.0
23184,1,1,7289.510007,86.26639061,BENIGN,0.0
47593,1,1,2941.60906,42.02298657,BENIGN,0.0
100696,1,1,2284.102646,19.86176214,BENIGN,0.0
23539,1,1,8751.433791,84.96537661,BENIGN,0.0
80761879,2,2,3.788916303,0.049528318,BENIGN,0.0
46633606,2,2,6.518903985,0.085775052,BENIGN,0.0
23484,1,1,5109.862034,85.16436723,BENIGN,0.0
88178949,2,2,4.354780867,0.045362301,BENIGN,0.0
69202,1,1,2745.585388,28.90089882,BENIGN,0.0
68994,1,1,3188.683074,28.98802794,BENIGN,0.0
58985,1,1,2627.786725,33.90692549,BENIGN,0.0
11214353,2,2,38.25454754,0.356685758,BENIGN,0.0
61221,1,1,2450.139658,32.66852877,BENIGN,0.0
59528,1,1,2351.834431,33.59763473,BENIGN,0.0
60981,1,1,2066.217346,32.79710074,BENIGN,0.0
45801809,2,2,11.61526175,0.087332795,BENIGN,0.0
161240,1,1,1004.713471,12.40387001,BENIGN,0.0
23626,1,1,8803.860154,84.65250148,BENIGN,0.0
46958,1,1,3535.073896,42.59125176,BENIGN,0.0
100328,1,1,2113.069133,19.93461446,BENIGN,0.0
386099,1,1,427.3515342,5.180018596,BENIGN,0.0
23346,1,1,12421.82815,85.66778035,BENIGN,0.0
23348,1,1,4454.342984,85.66044201,BENIGN,0.0
47946,1,1,5089.058524,41.71359446,BENIGN,0.0
85018123,3,3,6.057531992,0.070573188,BENIGN,0.0
23634,1,1,6516.036219,84.623847,BENIGN,0.0
62151,1,1,2928.351917,32.1796914,BENIGN,0.0
50935855,2,2,6.694694729,0.078530143,BENIGN,0.0
49115742,2,2,4.988217423,0.081440284,BENIGN,0.0
46745,1,1,8578.457589,42.78532463,BENIGN,0.0
71242,1,1,2344.122849,28.07332753,BENIGN,0.0
51677,1,1,4799.040192,38.70193703,BENIGN,0.0
48246,1,1,2818.88654,41.45421382,BENIGN,0.0
48060,1,1,3516.437786,41.61464836,BENIGN,0.0
108469,1,1,1797.748666,18.43844785,BENIGN,0.0
59807,1,1,2608.390322,33.44090157,BENIGN,0.0
47846,1,1,3657.568031,41.80077749,BENIGN,0.0
34008655,2,2,8.850688156,0.117617118,BENIGN,0.0
99267,1,1,1309.599363,20.14768251,BENIGN,0.0
39665660,2,2,9.302757095,0.100842895,BENIGN,0.0
82643,1,1,2153.842431,24.20047675,BENIGN,0.0
48207,1,1,4045.055697,41.48775074,BENIGN,0.0
23536,1,1,7010.53705,84.97620666,BENIGN,0.0
75249,1,1,2206.009382,26.57842629,BENIGN,0.0
23540,1,1,5352.591334,84.9617672,BENIGN,0.0
60892,1,1,2036.392301,32.84503711,BENIGN,0.0
60642,1,1,2704.396293,32.9804426,BENIGN,0.0
70921565,3,3,6.260437146,0.084600502,BENIGN,0.0
148394,1,1,1448.845641,13.47763387,BENIGN,0.0
46639,1,1,3537.811703,42.88256609,BENIGN,0.0
50437,1,1,3509.328469,39.65342903,BENIGN,0.0
23365,1,1,8303.017334,85.59811684,BENIGN,0.0
77690849,2,2,4.891180942,0.051486115,BENIGN,0.0
47291,1,1,2114.567254,42.29134508,BENIGN,0.0
101441,1,1,1498.407942,19.71589397,BENIGN,0.0
50905,1,1,3064.531971,39.28887143,BENIGN,0.0
11897,1,1,15213.91948,168.1096075,BENIGN,0.0
253686,1,1,1076.133488,7.883761816,BENIGN,0.0
493,1,1,310344.8276,4056.795132,BENIGN,0.0
61130,1,1,4449.53378,32.71716015,BENIGN,0.0
68909951,2,2,3.816575055,0.058046769,BENIGN,0.0
88736,1,1,2265.146051,22.53876668,BENIGN,0.0
60813,1,1,1808.823771,32.88770493,BENIGN,0.0
23307,1,1,7765.907238,85.8111297,BENIGN,0.0
48440,1,1,2105.69777,41.28819158,BENIGN,0.0
48010,1,1,2978.546136,41.65798792,BENIGN,0.0
50248,1,1,2706.575386,39.80257921,BENIGN,0.0
50437,1,1,2934.353748,39.65342903,BENIGN,0.0
23686,1,1,12074.64325,84.43806468,BENIGN,0.0
100601,1,1,1471.158338,19.88051809,BENIGN,0.0
50575,1,1,2689.07563,39.54522986,BENIGN,0.0
59933,1,1,2803.130162,33.37059717,BENIGN,0.0
23970,1,1,6883.604506,83.43763037,BENIGN,0.0
83257,1,1,2618.398453,24.02200416,BENIGN,0.0
46308,1,1,4124.557312,43.1890818,BENIGN,0.0
559,1,1,323792.4866,3577.817531,BENIGN,0.0
528,1,1,257575.7576,3787.878788,BENIGN,0.0
4070556,5,2,45.93967016,1.719666797,BENIGN,0.42857142857142855
117825607,6,5,13.91887589,0.093358314,BENIGN,0.09090909090909091
6053842,3,1,1.982212288,0.660737429,BENIGN,0.5
6053454,3,1,1.982339339,0.66077978,BENIGN,0.5
46408210,8,9,56.08921352,0.366314495,BENIGN,0.058823529411764705
67509592,17,20,190.3729473,0.548070265,BENIGN,0.08108108108108109
117,2,0,102564.1026,17094.01709,BENIGN,1.0
5625627,5,2,33.24073921,1.244305746,BENIGN,0.42857142857142855
18087031,11,10,268.9219696,1.161052911,BENIGN,0.047619047619047616
161,2,0,74534.16149,12422.36025,BENIGN,1.0
20130499,15,14,507.5383377,1.440600156,BENIGN,0.034482758620689655
186,2,0,64516.12903,10752.68817,BENIGN,1.0
4070940,5,2,45.9353368,1.719504586,BENIGN,0.42857142857142855
4948715,5,1,36.57515133,1.212435956,BENIGN,0.6666666666666666
117909281,12,12,41.65066531,0.203546318,BENIGN,0.0
109869486,5,3,15.48200562,0.072813665,BENIGN,0.25
117167285,21,17,42.81911969,0.324322613,BENIGN,0.10526315789473684
117309076,38,40,447.9789782,0.66491019,BENIGN,0.02564102564102564
115668434,20,18,53.73981289,0.32852524,BENIGN,0.05263157894736842
117297975,22,20,52.32826909,0.358062447,BENIGN,0.047619047619047616
6236045,9,6,830.6546858,2.405370712,BENIGN,0.2
4722112,1611,1935,730934.5903,750.9351748,BENIGN,0.09137055837563451
66591027,19,19,127.3595015,0.570647454,BENIGN,0.0
66999539,70,94,2535.166697,2.447778036,BENIGN,0.14634146341463414
2303909,11,7,2569.545933,7.812808579,BENIGN,0.2222222222222222
2303889,11,8,2569.568239,8.246925091,BENIGN,0.15789473684210525
2304023,11,6,2569.418795,7.378398566,BENIGN,0.29411764705882354
115121789,48,58,701.7611584,0.920764009,BENIGN,0.09433962264150944
116519066,22,19,106.574833,0.351873744,BENIGN,0.07317073170731707
118879914,29,25,168.7585339,0.454239898,BENIGN,0.07407407407407407
117750069,26,22,107.3799795,0.407643073,BENIGN,0.08333333333333333
117647974,26,21,106.8441689,0.399496892,BENIGN,0.10638297872340426
115587117,19,17,30.98096131,0.311453395,BENIGN,0.05555555555555555
117138689,22,18,54.08119259,0.341475565,BENIGN,0.1
5939232,6,4,130.4882517,1.683719377,BENIGN,0.2
119952278,15,12,49.86149575,0.225089514,BENIGN,0.1111111111111111
65730249,12,14,31.96397446,0.395556086,BENIGN,0.07692307692307693
67518313,17,17,76.76435873,0.503567084,BENIGN,0.0
1321517,7,7,3628.40584,10.59388566,BENIGN,0.0
6531677,8,5,660.0142659,1.9903005,BENIGN,0.23076923076923078
587955,2,0,20.40972523,3.401620872,BENIGN,1.0
5945232,8,5,723.100461,2.186626191,BENIGN,0.23076923076923078
5899296,9,8,860.6111645,2.881699782,BENIGN,0.058823529411764705
117996713,14,12,50.58615489,0.220345121,BENIGN,0.07692307692307693
434298,9,8,8551.73176,39.14362949,BENIGN,0.058823529411764705
118643745,21,19,47.14955685,0.337143774,BENIGN,0.05
119658268,22,19,46.79994198,0.342642432,BENIGN,0.07317073170731707
119885930,24,19,86.99936681,0.358674283,BENIGN,0.11627906976744186
5702196,9,5,941.9178155,2.455194455,BENIGN,0.2857142857142857
6099122,10,7,1205.911277,2.787286432,BENIGN,0.17647058823529413
117449279,124,178,2187.403807,2.571322724,BENIGN,0.17880794701986755
1843066,12,7,4155.032972,10.30890918,BENIGN,0.2631578947368421
4403356,10,7,1736.402871,3.860691709,BENIGN,0.17647058823529413
923198,9,4,1114.603801,14.08148631,BENIGN,0.38461538461538464
115252521,18,17,74.15889844,0.303680993,BENIGN,0.02857142857142857
65421743,24,25,379.7972793,0.748986465,BENIGN,0.02040816326530612
2000157,8,6,3684.71075,6.999450543,BENIGN,0.14285714285714285
3186365,12,8,2403.365591,6.276744817,BENIGN,0.2
119377591,15,12,58.23538523,0.226173101,BENIGN,0.1111111111111111
20660847,11,9,266.0587923,0.968014525,BENIGN,0.1
158,2,0,75949.36709,12658.22785,BENIGN,1.0
101523,4,0,876.6486412,39.39993893,BENIGN,1.0
5625902,5,2,33.23911437,1.244244923,BENIGN,0.42857142857142855
117674139,12,12,39.97479854,0.203953054,BENIGN,0.0
307845,11,9,15468.8236,64.96775975,BENIGN,0.1
343723,13,13,16760.5892,75.642305,BENIGN,0.0
117364502,15,16,50.49226895,0.26413438,BENIGN,0.03225806451612903
119529286,11,12,11.87156761,0.192421462,BENIGN,0.043478260869565216
114168519,44,60,351.0862745,0.910934125,BENIGN,0.15384615384615385
13742485,11,10,641.8780883,1.528107908,BENIGN,0.047619047619047616
144,2,0,83333.33333,13888.88889,BENIGN,1.0
34553867,12,11,195.6365694,0.665627381,BENIGN,0.043478260869565216
117,2,0,102564.1026,17094.01709,BENIGN,1.0
47374,3,4,27736.73323,147.7603749,BENIGN,0.14285714285714285
32594,2,0,368.1659201,61.36098668,BENIGN,1.0
619704,3,4,2118.753469,11.29571537,BENIGN,0.14285714285714285
865239,2,0,13.86900036,2.31150006,BENIGN,1.0
3373903,3,3,3.556711619,1.778355809,BENIGN,0.0
306836,3,4,4279.158899,22.81348994,BENIGN,0.14285714285714285
263099,3,4,4994.317728,26.60595441,BENIGN,0.14285714285714285
454056,2,0,26.42845816,4.404743027,BENIGN,1.0
468718,2,0,25.60174775,4.266957958,BENIGN,1.0
327374,2,0,36.65532388,6.109220647,BENIGN,1.0
752039,3,4,1745.920092,9.308027908,BENIGN,0.14285714285714285
1415449,2,0,8.477875218,1.412979203,BENIGN,1.0
282078,3,4,4658.286006,24.81583108,BENIGN,0.14285714285714285
112543,2,0,106.6259119,17.77098531,BENIGN,1.0
358901,3,4,3661.176759,19.50398578,BENIGN,0.14285714285714285
126941,2,0,94.53210547,15.75535091,BENIGN,1.0
240540,3,4,5454.39428,29.10118899,BENIGN,0.14285714285714285
327216,2,0,36.67302332,6.112170554,BENIGN,1.0
2214462,11,13,4804.778768,10.83784684,BENIGN,0.08333333333333333
206408,2,0,58.1372815,9.689546917,BENIGN,1.0
1578813,6,7,1033.687967,8.23403405,BENIGN,0.07692307692307693
123,2,0,97560.97561,16260.1626,BENIGN,1.0
116872014,20,18,55.00889203,0.325141997,BENIGN,0.05263157894736842
2999951,7,8,2032.366529,5.000081668,BENIGN,0.06666666666666667
1154468,2,0,10.39439811,1.732399685,BENIGN,1.0
991465,6,7,1891.140887,13.11191015,BENIGN,0.07692307692307693
506755,2,0,23.68008209,3.946680348,BENIGN,1.0
715532,6,7,2697.293762,18.16829995,BENIGN,0.07692307692307693
1082446,3,0,16.62900505,2.771500842,BENIGN,1.0
118069042,21,18,48.35306447,0.330315207,BENIGN,0.07692307692307693
68173668,23,17,92.61640433,0.586736803,BENIGN,0.15
302882,3,1,39.61938973,13.20646324,BENIGN,0.5
32292318,10,12,173.4468241,0.681276581,BENIGN,0.09090909090909091
248,3,0,262096.7742,12096.77419,BENIGN,1.0
6504592,9,8,598.1927844,2.613538251,BENIGN,0.058823529411764705
6504461,9,8,598.204832,2.613590888,BENIGN,0.058823529411764705
6505375,9,7,598.1207847,2.45950464,BENIGN,0.125
117262713,22,20,45.02710081,0.35817012,BENIGN,0.047619047619047616
110806680,33,36,211.8103349,0.62270614,BENIGN,0.043478260869565216
110807246,24,24,97.19580974,0.433184667,BENIGN,0.0
116862964,28,29,111.2414024,0.487750764,BENIGN,0.017543859649122806
119073459,34,35,164.8814116,0.579474222,BENIGN,0.014492753623188406
117629689,25,23,53.5919125,0.408060247,BENIGN,0.041666666666666664
117331277,29,29,103.8938663,0.494326845,BENIGN,0.0
116910699,23,21,35.2149122,0.376355632,BENIGN,0.045454545454545456
116910348,23,21,34.11160832,0.376356762,BENIGN,0.045454545454545456
116106548,20,21,47.51669992,0.353123925,BENIGN,0.024390243902439025
61017,4,2,6063.883836,98.33325139,BENIGN,0.3333333333333333
214,2,2,953271.028,18691.58879,BENIGN,0.0
23896,2,2,12052.22631,167.3920321,BENIGN,0.0
93260,4,4,5104.010294,85.78168561,BENIGN,0.0
170,2,2,1341176.471,23529.41176,BENIGN,0.0
121266,4,2,2836.739069,49.47800703,BENIGN,0.3333333333333333
46741,4,2,8215.485334,128.3669583,BENIGN,0.3333333333333333
173,2,2,1202312.139,23121.38728,BENIGN,0.0
66411,4,4,7769.797172,120.4619717,BENIGN,0.0
171,2,2,1239766.082,23391.81287,BENIGN,0.0
224,2,2,1437500.0,17857.14286,BENIGN,0.0
77270,4,2,4788.404297,77.6497994,BENIGN,0.3333333333333333
176,2,2,1272727.273,22727.27273,BENIGN,0.0
180,2,2,1000000.0,22222.22222,BENIGN,0.0
225951,4,2,1947.324862,26.55442994,BENIGN,0.3333333333333333
72357,4,2,4754.204845,82.92217754,BENIGN,0.3333333333333333
199,2,2,1025125.628,20100.50251,BENIGN,0.0
82814,4,2,3864.080952,72.45151786,BENIGN,0.3333333333333333
78141,4,2,4530.2722,76.78427458,BENIGN,0.3333333333333333
204,2,2,1588235.294,19607.84314,BENIGN,0.0
173,2,2,1109826.59,23121.38728,BENIGN,0.0
173,2,2,1179190.751,23121.38728,BENIGN,0.0
60451,4,2,6120.659708,99.25394121,BENIGN,0.3333333333333333
24304,4,4,15799.86833,329.1639236,BENIGN,0.0
55936,4,4,8867.276888,143.020595,BENIGN,0.0
23839,2,2,10319.2248,167.7922732,BENIGN,0.0
249,2,2,1301204.819,16064.25703,BENIGN,0.0
49135,2,2,6146.331536,81.40836471,BENIGN,0.0
